6181500;25034;29;04;13;18;41;36
7345084;10344;17;07;38;25;40;13
22497550;28354;00;20;26;37;12;22
32783933;13720;24;29;20;32;30;33
31325291;1999;10;08;13;14;29;24
97301747;14071;31;11;07;21;40;37
16433651;29532;07;01;03;30;34;11
4719908;9389;10;21;24;28;02;18
8020448;10120;03;26;08;22;33;07
6238502;2671;05;33;25;14;35;01
97499649;28575;41;15;10;00;20;21
22444853;439;33;05;40;39;02;37
12408578;7287;24;05;23;19;10;30
95282057;2867;08;23;12;21;35;40
32373530;26022;23;27;20;15;14;25
4596228;24118;23;19;40;05;36;17
25845510;29127;02;03;13;27;23;32
17218976;631;06;37;32;08;00;34
10064394;17520;17;10;15;12;08;07
19910136;20457;36;20;05;35;34;11
98643147;20310;27;20;09;16;19;11
8811151;25615;15;22;32;07;16;30
19545720;24623;01;37;29;05;19;11
95482932;7785;03;26;27;23;34;02
10629893;17418;31;37;08;20;14;32
97043059;26376;34;39;36;17;07;19
24922712;2033;24;01;35;04;00;31
23534799;24518;00;18;40;28;03;36
37987689;25481;27;41;02;16;31;10
94568747;26430;40;10;07;16;17;29
11506322;1780;02;15;14;04;38;37
5221698;18402;36;16;05;32;23;12
10362266;17909;27;28;36;29;12;07
3568033;8727;01;11;05;41;20;27
39506013;1465;27;34;10;00;26;01
13063664;16461;23;19;07;39;40;30
21236875;3660;37;17;22;06;10;32
4981363;28072;19;18;12;34;30;40
3023709;27411;08;16;17;15;33;21
31893816;26810;17;06;39;02;15;35
9881176;7177;03;41;14;19;37;06
12954128;5795;37;25;13;17;12;01
93882524;15893;39;11;30;10;21;14
10504240;6874;25;29;11;02;40;38
38781732;23624;13;37;01;28;29;20
92949037;15250;07;33;41;03;20;08
12440040;19166;23;03;11;04;31;19
14406240;16952;35;05;08;09;34;14
6553370;29380;14;03;40;20;15;13
14406896;20367;00;35;19;25;22;29
3360218;12300;01;24;13;16;35;15
19342854;23773;39;20;12;03;30;26
34824667;22313;05;36;32;11;04;22
91380099;1988;16;19;26;00;24;10
3206720;25164;17;20;12;09;37;04
35618428;26977;18;04;07;25;27;39
38368804;8578;18;40;11;36;20;13
1945437;27292;04;18;00;39;37;26
14314301;352;12;28;21;19;15;20
21019837;27854;25;27;36;35;22;19
30425140;22702;13;06;16;37;28;09
95613614;17462;35;21;30;10;34;28
25766956;757;09;03;38;01;10;39
94392368;4950;40;15;29;19;35;34
34259227;7415;31;36;33;02;05;35
90868653;10577;25;12;19;31;32;01
13296179;17156;23;08;03;28;37;04
31604835;1020;19;04;39;21;12;01
21680763;24116;28;10;41;24;39;11
36385074;25051;30;16;33;12;11;24
7780740;3992;07;23;11;14;26;06
2179787;23003;01;28;15;04;02;41
5521328;3124;29;25;12;27;03;10
13151207;1592;31;34;40;15;07;32
93749455;521;26;01;12;27;10;21
95844004;13707;28;01;13;19;09;26
97492039;27389;28;07;35;06;30;31
95361760;2735;13;10;20;24;12;27
17835121;5991;41;09;24;14;26;19
6670303;12526;25;00;07;17;14;19
96862389;19492;34;07;22;39;16;33
36378974;28806;14;13;41;19;26;05
19964289;10964;23;11;14;15;32;29
29600856;26177;27;10;21;05;40;22
37164142;405;00;26;15;03;14;41
6451496;19283;20;33;07;11;29;18
93643552;20131;02;37;09;23;35;26
24674133;9977;08;14;32;04;02;07
830682;27668;32;12;10;34;08;30
5674786;21895;30;13;07;36;06;22
34077056;15879;28;31;22;15;07;39
3328672;14419;23;13;41;03;09;08
27941074;14736;25;14;40;32;08;31
3904776;3880;26;16;00;06;22;18
25904106;12436;32;41;20;13;04;22
17524357;16719;21;10;18;12;07;01
16555052;1098;15;22;17;05;40;13
18216176;19877;12;29;20;33;41;02
11841656;27683;32;21;40;10;34;39
98254344;27898;18;37;29;31;13;05
22340384;6234;08;20;11;36;37;15
11986571;10134;14;20;05;22;39;21
24015919;29986;24;23;20;22;12;04
12086154;372;11;20;23;31;33;37
3529348;22434;19;40;39;27;41;05
34168541;24000;31;20;05;13;09;17
32768042;9152;08;38;17;36;01;22
95483841;21130;19;11;26;21;30;02
7653975;10019;04;12;15;22;14;02
11953399;14945;00;09;39;30;19;33
23668443;15856;05;07;23;32;31;36
21146249;25065;26;39;03;14;21;41
7898508;18401;25;26;04;32;03;10
2347627;17217;40;25;33;12;16;01
95054123;7345;39;10;25;17;18;35
27687248;136;29;20;27;38;23;25
95318186;8472;12;40;28;00;27;30
19994813;29387;30;00;23;39;28;05
4443334;2286;17;38;03;02;24;20
90596335;11722;24;03;35;06;15;17
25703001;14298;03;38;39;02;01;36
90568654;28175;13;06;11;40;07;36
14398377;21100;25;35;24;36;32;06
24576805;5286;11;29;10;06;27;18
20953869;27539;29;25;10;09;23;21
91481366;27418;37;36;35;09;06;01
28365570;27855;19;14;02;03;36;08
30400781;1891;03;07;32;05;30;02
96244621;9039;30;40;08;39;13;23
38474919;28346;41;30;35;03;00;33
94449616;23166;01;32;33;39;36;20
90473764;3228;06;00;11;39;05;37
21378938;29932;23;28;27;14;17;25
37442224;13668;08;03;37;07;39;11
30714463;2267;19;35;03;40;10;09
98388804;4576;17;03;01;14;26;39
36664599;8488;21;01;27;26;24;16
34892517;19283;01;04;33;05;35;03
28419066;16540;03;35;37;36;17;33
4577020;10195;38;30;03;27;34;00
37375882;2978;06;24;28;13;05;15
96491570;3095;21;34;31;18;11;00
16174795;5578;33;20;24;03;25;34
20106665;12697;02;13;11;07;30;09
1686476;3625;05;38;41;09;11;36
5387785;6946;17;13;05;37;25;29
95828419;14279;24;16;30;20;04;32
5545216;4610;23;30;13;08;12;04
96037746;16392;13;31;38;30;16;14
37444682;21111;30;12;01;08;29;17
36805099;17038;01;17;09;27;37;38
16141727;485;26;09;24;37;27;16
35053225;27505;27;07;19;38;02;34
4519124;23519;31;05;40;25;22;02
31982507;9562;18;25;19;23;03;11
12612879;2873;01;32;11;30;22;02
856861;3996;10;33;40;23;14;35
18001997;7608;03;05;33;12;10;11
94289255;3320;18;33;02;05;36;12
96578946;17665;07;22;04;10;24;29
1461022;21081;02;25;07;39;38;01
35325370;25073;36;13;31;34;09;27
14259445;18123;08;14;20;11;07;34
8395199;21857;33;05;21;36;01;04
93652521;13446;20;32;12;01;29;24
34780386;17028;18;02;14;26;07;03
18747599;23091;06;24;37;16;38;32
28903468;6306;26;14;19;37;39;32
8658747;1925;38;04;05;29;27;37
26390384;6065;21;04;00;22;01;31
5413950;17829;41;15;19;02;25;04
90427159;15726;25;33;30;20;13;16
10803148;18580;27;38;26;31;29;36
26333764;5140;01;00;06;37;31;25
99890663;2606;29;25;37;30;01;13
94982392;7404;30;17;02;14;16;06
14607110;28971;12;27;23;07;05;11
97927167;24692;17;33;00;31;36;04
94097029;1551;12;14;09;11;25;30
12865570;12696;13;08;25;07;36;20
91149859;10133;04;31;22;18;32;16
8909158;19442;07;16;39;33;26;10
2191920;23102;12;27;25;34;37;05
95307668;940;04;07;00;40;14;22
11822167;13326;05;21;23;09;00;13
97483372;18961;39;30;17;19;33;20
90562932;1877;04;08;33;36;03;28
10008220;26039;23;37;12;30;25;26
17849133;915;00;15;39;34;02;40
3920018;6958;04;09;03;36;26;18
15788487;23356;39;30;40;36;29;38
12418544;23487;07;18;30;19;12;00
3215137;25877;38;21;17;15;18;11
92336799;9310;35;14;37;11;01;17
15932440;17670;20;12;26;17;29;23
16469469;13372;12;16;28;05;26;29
94982886;19136;01;32;18;13;29;21
11991148;29075;23;30;01;06;09;28
91846283;2520;00;20;12;07;18;17
38775975;21196;37;16;10;28;03;01
14485471;8422;31;24;23;41;13;11
35820231;16842;21;34;37;30;07;11
35661893;15473;05;39;18;26;25;31
32029194;24914;38;04;39;35;08;11
11083657;20123;13;03;30;09;24;33
11424292;9947;09;39;37;25;15;30
1155593;28081;09;38;06;33;07;41
15971085;26450;20;05;22;07;08;12
94310451;7129;21;31;19;32;08;17
37699375;21394;30;15;10;09;28;13
99545678;24798;08;19;10;02;07;01
37505741;420;25;22;19;07;12;35
23985081;11495;34;12;18;29;19;05
90158966;27043;27;37;12;18;11;31
7063982;5457;01;32;09;12;41;05
2511085;9441;30;20;23;34;21;32
11076296;26656;07;20;12;30;41;34
3792558;15347;18;25;32;01;31;02
28798183;3599;03;07;24;32;04;02
20315513;2991;29;24;14;27;04;08
16071341;27405;01;35;30;40;00;05
11191609;16525;13;16;07;00;33;40
90100431;10703;22;16;00;17;01;11
94781794;19507;06;05;23;33;02;01
19590791;19147;35;23;39;21;09;06
91185838;283;11;22;02;18;24;08
12331521;27714;14;28;39;18;25;33
1708250;28778;13;05;08;06;01;35
8408368;24348;27;30;20;01;19;05
36557080;2116;26;07;04;20;41;33
35696534;2555;24;06;33;27;16;23
95272213;21243;03;07;24;34;01;02
25188510;7436;26;16;07;37;17;36
11027582;18375;25;40;00;02;34;19
17888904;5560;10;34;29;22;09;24
39908420;28576;02;05;41;29;18;12
14923190;25414;28;27;41;18;19;34
39404826;12418;17;29;30;18;33;26
22145692;5507;27;40;15;10;17;35
18758425;28961;18;24;13;37;06;21
25766109;29737;30;35;34;29;05;11
3967615;26485;41;32;12;19;24;37
94764101;23283;40;35;06;16;14;02
22631982;25840;08;24;25;27;17;22
8861179;23552;19;02;04;23;15;20
21167146;18055;19;12;08;38;26;09
13971439;2907;37;15;35;25;10;21
14230340;11510;06;23;37;08;16;32
8942116;2199;03;14;11;40;04;32
39215852;382;35;04;28;30;33;18
34814648;26377;21;26;33;41;19;04
94175096;29074;10;20;24;41;31;05
34386581;29234;14;25;02;36;28;29
2108317;6186;03;08;40;27;36;22
36910626;2782;00;39;14;09;10;07
90266803;8071;18;30;04;10;19;22
92353081;5828;35;17;29;36;26;11
20125484;4152;40;06;37;26;22;08
10317163;16139;00;37;40;35;28;15
12453853;29644;04;17;25;28;37;24
2302336;2199;32;11;05;06;41;08
17831436;5206;06;18;31;04;17;29
10451901;16775;37;14;18;22;16;15
18770962;11816;37;29;34;11;04;35
38064983;13029;04;01;00;25;20;30
91910435;8985;31;19;15;34;23;41
1151168;583;30;09;05;20;25;26
2989525;4734;26;32;25;16;36;01
96671322;16865;19;15;09;37;07;26
20810509;29149;12;22;09;32;31;08
99267400;26737;19;40;08;38;29;12
15398540;29292;40;35;05;30;18;36
16296528;18616;30;14;35;12;05;09
7642974;1695;14;17;07;02;12;04
11861435;891;30;11;02;27;26;36
33289781;6954;27;16;02;10;21;38
96989293;19368;18;37;15;39;22;27
12809517;17136;33;26;28;24;20;31
27570448;25006;29;10;26;07;19;23
97376197;22136;30;11;26;35;14;01
2483493;6805;14;07;09;28;39;30
23708817;29401;39;13;01;30;22;17
29962266;25028;30;25;07;13;11;31
15835278;28216;14;11;30;31;17;26
98692871;1809;26;19;23;17;37;35
35735848;19606;16;40;12;06;35;17
35361249;995;29;02;34;28;14;08
1168986;3322;41;29;31;14;39;01
27477330;8978;22;07;23;32;37;26
33472715;1065;11;32;26;37;14;12
96790112;29725;36;10;05;20;17;41
29736195;20620;34;37;16;14;38;33
1985880;4436;38;05;11;33;25;19
12523480;112;28;39;05;14;07;02
92325746;1453;27;00;18;07;36;16
38800751;27305;31;26;22;03;02;01
13049211;4540;11;15;03;38;23;39
30708387;29657;24;33;41;01;31;30
25748330;12888;18;02;22;01;16;19
99364254;26332;36;06;03;14;25;19
30978317;1984;32;04;07;41;01;16
32007000;9943;00;06;40;03;24;17
96997267;11760;05;26;13;24;36;40
23614878;26932;12;19;26;40;09;24
37525600;10458;19;25;37;16;06;08
15211834;16910;25;26;39;07;23;04
4399721;2114;40;21;33;00;08;17
34661242;16388;19;25;01;18;30;12
95821739;29669;27;05;30;10;37;16
24318961;9807;31;23;17;02;04;19
33597523;3751;39;28;00;35;13;11
97388550;1646;30;22;38;05;37;41
2114638;11101;36;15;23;41;08;20
13460615;332;17;00;24;10;05;31
33964379;23611;15;22;39;19;06;18
24521908;14265;24;36;28;19;40;06
92143409;28461;02;23;03;29;18;09
30627545;28988;35;26;15;31;23;37
21744292;9499;02;38;07;06;20;23
19107509;23735;08;27;30;37;14;20
8485939;19837;33;21;05;27;38;31
7908101;16597;10;18;13;23;09;37
94381279;19493;04;11;23;34;30;33
2677544;21483;05;08;26;13;14;33
18036711;6722;20;00;40;37;22;30
91865930;17914;25;16;37;36;27;34
39243217;24382;04;24;38;36;21;12
22472350;27061;06;11;36;17;09;27
35632424;8424;03;13;29;40;14;25
18039054;16246;41;40;33;08;01;23
32945291;8081;06;40;02;39;28;13
90074831;12551;19;09;27;06;41;05
27886412;1244;34;19;27;03;08;04
38027363;5881;32;29;24;14;20;31
6014668;9884;24;39;34;15;00;11
27955005;28471;29;05;41;39;34;23
25013042;10356;35;32;40;05;17;37
1563535;7024;36;16;35;06;05;28
98171364;19940;14;19;34;26;22;18
6354049;7176;40;12;19;21;10;09
37530234;4079;37;38;29;16;39;22
37192481;10861;15;22;24;29;04;41
25742573;29550;18;00;12;28;09;24
39902217;24403;21;23;03;35;32;01
11217783;131;15;17;10;25;21;14
11553897;2408;10;38;36;27;00;06
15705654;27561;27;26;01;24;38;17
15681353;1109;28;30;19;31;15;36
8479184;9695;04;21;20;14;39;30
30133616;23315;37;07;10;04;39;35
18560540;1251;33;06;07;13;28;37
26615494;2437;18;24;33;08;02;31
32855064;20704;37;21;18;33;23;15
8256266;1113;39;19;10;17;07;00
96169332;28979;07;03;10;11;08;30
955296;28783;23;36;28;02;01;08
33497436;1885;30;12;07;08;01;23
24336977;22154;27;09;41;20;40;39
17347180;4531;31;29;26;06;22;15
91034407;17944;21;23;04;33;10;30
15060119;12266;05;21;18;26;25;19
2662503;15753;10;13;06;29;23;35
12340952;29111;18;07;19;36;28;29
23929551;23515;16;34;03;09;11;10
98757550;26419;09;39;20;01;23;31
4633046;284;28;37;35;12;10;07
29478637;19857;29;06;24;38;34;17
19566545;11263;17;02;21;03;20;05
91902401;1214;06;13;33;37;10;02
38080568;1350;36;20;39;28;04;19
27586079;22387;38;27;36;20;32;00
25385759;27751;17;09;05;24;15;11
90257758;26583;13;18;05;22;41;14
12784616;28443;28;41;19;22;36;05
25844006;15839;34;41;08;31;38;17
1709843;6651;26;13;06;02;30;41
4092885;14569;12;01;38;05;30;35
39882526;12494;27;20;01;12;22;39
22549370;12762;00;40;12;13;07;22
97308106;574;15;36;34;40;21;33
6233000;15301;02;25;20;18;35;29
10302060;23490;01;34;03;16;11;30
96029730;9168;00;29;16;13;23;34
29089715;4495;01;05;13;22;02;37
25833078;28641;31;10;18;07;12;34
11274002;25923;26;31;06;07;08;34
16868118;27811;38;28;15;21;07;19
99552105;21074;34;12;36;33;05;06
94774144;1508;10;34;21;03;25;19
19315700;26877;39;38;36;19;34;22
2903040;7795;33;14;35;28;05;30
25310495;6996;37;15;28;34;05;02
90739669;11310;26;31;13;25;17;10
2296753;4939;32;33;27;13;01;24
21693687;13725;28;19;23;05;14;38
26529987;27361;33;31;39;13;24;01
1596195;16990;19;16;15;14;04;33
30502740;9308;04;05;07;41;37;34
1637409;9750;04;34;40;01;29;15
16729852;2442;31;07;39;10;24;01
4562454;10901;28;29;23;31;13;34
20563260;11976;09;02;01;36;07;39
10552907;4585;25;38;13;06;33;29
13938745;20374;39;32;11;38;15;12
23319308;24144;11;36;00;41;02;13
95381875;16434;22;33;35;20;31;06
8669413;25170;39;22;23;13;27;04
29741557;3651;32;07;01;34;20;28
99172594;6559;07;04;21;05;25;33
14520857;25770;25;11;04;38;15;20
28733596;7852;38;21;40;16;07;20
35973366;8957;10;39;14;33;23;13
36466845;23455;01;40;36;35;30;06
18845672;26779;04;23;01;14;05;38
21465008;16441;02;31;15;24;09;27
37067747;11171;17;13;30;19;11;08
15584115;21932;13;02;30;32;20;15
28586720;14895;39;23;20;13;14;06
23420744;28770;01;26;25;22;03;31
33950364;12160;23;18;32;34;01;40
32026770;4559;25;14;26;13;35;03
94104463;27747;01;19;12;17;40;35
95457074;7899;20;07;27;24;00;21
7538422;29879;26;08;14;38;25;15
93444393;20602;35;10;09;20;41;21
95371644;14589;01;26;09;07;29;34
33686059;6710;27;09;31;06;16;12
26074867;26686;33;28;09;18;30;15
8501742;16857;06;08;12;24;28;19
94721010;13812;39;16;40;38;37;15
14958408;20951;02;36;35;08;40;41
19815798;9564;31;01;40;15;14;04
32945204;12198;22;33;04;15;18;35
29970393;25466;13;32;25;16;31;15
24798540;9702;00;41;13;22;01;09
29480386;2525;08;25;16;21;36;19
1482422;21904;37;21;32;03;25;30
98625017;2396;07;11;16;23;39;26
17944729;26908;15;04;25;22;27;18
25032243;7650;34;21;29;36;33;38
35676605;5685;14;25;08;26;06;09
26195553;13855;10;21;23;29;01;14
3125651;21942;13;03;12;14;06;22
19260678;10844;01;35;32;33;12;38
36039393;27891;37;06;26;18;29;21
4259015;23277;18;01;23;08;32;24
12413442;4088;03;32;38;36;26;17
9196679;3860;26;36;17;40;41;29
31620673;17173;25;10;18;02;19;11
97674391;15068;22;21;40;13;04;10
8086982;4786;41;34;28;15;33;39
8232957;27486;01;21;34;25;11;37
99350514;8205;24;15;18;27;37;17
30004588;4885;40;03;21;18;34;23
18775213;7734;01;13;29;03;06;02
10831276;11215;26;27;37;05;30;06
96960126;1439;34;03;16;00;02;40
6720345;2079;35;05;21;37;12;32
29608731;20718;30;39;08;01;22;16
93156431;13602;25;36;07;13;30;15
8510287;5388;08;33;15;04;19;40
97075760;26686;00;28;39;11;05;38
95641069;12816;07;24;41;21;33;18
95758595;28590;31;11;03;00;27;08
18988663;7010;36;03;31;17;33;00
22992162;10390;37;36;02;25;16;09
21826832;16644;36;13;20;07;26;02
7286364;7427;10;01;03;21;19;33
11763332;10991;30;01;40;27;02;10
98234698;5278;07;11;23;00;30;19
2388896;26384;26;06;16;40;04;17
23809118;603;01;25;30;31;19;29
21403777;11788;23;35;25;03;30;17
93035034;16331;18;14;31;09;10;06
22487100;27886;06;07;15;04;20;40
5047744;23580;13;20;02;38;26;36
21140300;1807;18;16;41;37;06;24
38615136;2744;07;33;41;12;31;40
37597149;19808;09;32;28;05;35;29
16362730;9765;37;32;13;16;19;06
18837007;528;18;39;21;28;37;09
96888854;12302;28;10;22;17;35;09
1369949;25353;07;02;12;31;22;21
2674847;6564;36;07;17;12;29;38
39076207;1188;24;41;06;27;34;11
98721173;17571;34;31;25;07;01;14
28284844;7078;20;39;22;37;12;34
26083425;10131;09;08;41;01;18;20
7867775;12372;32;16;03;41;27;20
28334025;23752;41;26;25;18;22;09
28385508;4488;03;33;13;29;36;39
12219332;20124;09;23;18;15;04;10
3801203;15871;10;16;17;18;07;08
10613444;907;36;00;07;17;23;26
23401593;21006;21;15;12;41;09;34
3485635;27175;20;21;39;03;12;05
17933234;9922;20;24;35;23;10;07
22020157;29919;23;11;27;25;41;02
5935291;11822;16;12;30;23;17;22
34942494;2214;19;02;38;33;07;29
25975029;18335;31;09;25;22;07;20
9316822;2892;10;01;11;38;29;08
20060976;23476;24;15;22;26;02;18
23547663;15119;16;18;10;39;33;00
25579306;19892;31;33;04;41;25;03
2291601;29983;12;26;30;36;05;32
94339365;23284;14;31;07;24;01;15
35491208;25986;30;00;37;21;07;17
3992597;8626;17;34;25;06;35;22
8117837;1540;12;19;01;40;29;38
8317257;29289;08;07;39;22;04;27
8582743;2265;35;23;04;28;30;29
32965248;12345;34;41;29;01;40;26
17032612;19115;30;10;19;05;08;34
27891398;16025;36;25;39;04;19;17
20136600;1155;33;13;28;40;06;38
33646567;5525;24;40;29;10;06;39
1663215;4724;14;27;38;12;17;31
11630463;28041;34;17;35;19;25;31
25259993;13928;40;06;15;33;08;37
21113201;6086;26;28;16;01;04;19
9595082;13871;33;38;21;22;32;18
96932475;21871;03;05;27;26;40;16
6508727;2144;07;21;11;16;08;13
19543636;5945;29;01;38;28;37;11
20402377;6835;19;08;09;06;36;25
6274667;18228;16;22;21;15;07;08
7086484;13985;33;18;37;38;08;01
34211094;15485;01;38;22;33;19;14
1483842;19912;19;26;33;31;17;25
13581247;4120;08;15;32;28;10;19
28024019;28213;19;34;02;25;01;24
34358263;7706;17;07;40;08;36;02
24416730;28707;01;38;36;04;20;31
5647413;19890;09;01;34;23;05;37
95089798;14003;38;02;13;21;12;30
12874543;26731;12;18;02;14;35;06
38644599;1435;15;19;29;16;20;30
99755285;21706;35;18;07;17;26;31
35940133;4353;37;24;26;09;35;38
28656493;18327;14;05;24;28;35;37
1328847;13352;15;03;06;10;09;08
25803558;3085;08;15;33;36;26;06
26268798;3255;20;16;28;32;41;08
38741515;26182;08;05;38;41;26;21
4282309;8580;37;16;41;10;08;25
34402778;19060;40;32;37;12;23;41
5307932;5522;10;07;26;39;02;18
9163081;16587;38;36;21;07;02;20
12167118;27974;10;36;32;01;02;04
96767320;19193;15;27;14;04;02;25
21937425;2835;28;09;05;31;35;21
3610449;11903;38;33;05;40;09;28
26792173;20477;22;34;11;04;28;29
4825509;28071;39;03;21;08;18;40
11477026;18421;05;15;21;17;26;28
7832480;14411;17;18;39;03;10;35
29395206;27785;24;31;18;23;38;12
29671769;16839;16;14;09;41;04;00
14834520;413;06;18;28;03;01;39
10774162;25651;06;34;38;08;04;24
12182356;11100;02;34;32;39;17;14
38658250;1765;09;05;41;28;03;30
11231474;25172;07;11;06;30;05;00
33903715;6954;17;07;36;19;24;38
95645312;28273;32;41;12;34;33;23
91722249;9700;24;08;00;04;40;22
37727174;14034;01;10;19;00;17;02
5676228;8946;22;30;36;03;38;32
4166772;23737;10;34;12;39;11;40
4271017;1870;34;10;11;20;07;09
32803197;23490;22;31;27;37;01;25
38936374;449;26;34;35;01;39;37
92359950;22176;41;05;31;38;24;33
9115804;7118;25;03;18;08;00;36
24680138;4744;15;12;20;21;26;00
99235099;22858;41;00;32;22;36;40
39019956;18823;21;25;23;02;37;34
23899908;13593;13;11;24;17;32;08
36207257;8323;23;22;24;08;18;25
21432119;22737;19;25;28;32;05;31
6552002;29283;01;28;35;03;16;22
92049608;20560;02;28;35;00;13;16
28072690;27637;22;35;11;09;13;33
38435953;10765;29;08;35;11;30;34
91072157;19395;28;16;18;32;17;37
8348301;27412;23;28;14;40;17;30
25538269;28291;32;14;04;37;29;21
24400318;20013;00;03;36;10;01;06
30235694;24898;28;40;33;24;25;34
99628438;266;15;31;08;34;05;26
2930031;28836;32;11;28;22;18;25
27066649;20134;15;03;30;33;18;36
5725123;20522;22;14;02;25;09;31
32814828;2611;36;00;08;03;11;24
23572909;4160;38;03;27;31;37;14
11024143;22113;03;06;10;22;35;01
29768192;23893;29;28;05;20;37;11
19025283;8771;35;21;06;00;16;25
29633480;632;28;08;22;29;32;26
2647990;3090;02;20;25;08;07;17
31592274;2490;40;01;26;35;16;04
20599040;23348;36;29;02;16;07;03
33686073;18996;15;21;18;08;06;12
4209575;10259;17;00;27;02;10;24
11431402;24926;02;27;39;32;00;26
24515638;15286;10;17;24;15;23;11
21053525;7889;41;13;05;18;19;36
34054721;9470;33;30;36;05;37;18
5786234;8295;17;39;35;16;28;04
27065430;4436;13;07;24;26;20;08
19068432;29941;29;11;21;27;00;14
1285595;14515;03;32;21;11;00;24
94509194;4588;09;31;16;15;13;30
34534268;29765;11;16;07;29;05;35
21298338;28575;26;18;17;09;04;15
7864389;2349;35;18;27;41;37;04
19592854;29505;10;23;34;38;03;39
93184600;22396;03;13;28;31;41;30
90764106;22830;09;34;37;35;03;40
6224330;12116;14;27;02;26;20;19
9575089;7152;30;35;22;12;15;26
14633307;850;16;05;28;00;26;06
39583670;9783;27;20;15;40;10;14
25377235;23171;37;12;01;16;36;33
37535849;22016;39;34;02;31;12;10
32544772;8610;36;11;30;14;32;40
35492372;27527;23;04;10;41;37;17
14065791;20047;05;17;41;08;22;24
8894565;9768;36;24;40;17;35;10
23843328;7510;33;19;40;24;20;08
30618849;11948;28;03;16;02;00;40
7042636;3477;04;27;31;39;36;26
90810027;16939;10;07;41;35;01;36
97038301;12205;31;36;04;11;24;38
36055220;14429;08;35;21;34;06;36
93081377;29164;35;34;18;21;39;17
23350563;11106;24;07;14;21;38;40
26224532;13595;30;02;12;03;05;25
95374603;29529;21;23;34;01;39;25
6854336;25617;32;28;36;34;03;09
39196159;28368;00;38;02;41;06;22
35286525;20289;08;25;28;04;41;39
13547509;2622;04;27;21;16;40;33
5905726;11246;04;07;12;31;11;13
99502562;28943;38;08;19;09;21;37
9320209;17907;22;33;20;16;35;02
90671867;11856;00;33;39;38;16;18
8392648;9070;36;29;37;38;19;28
22022288;20015;24;34;27;40;36;19
16021176;2452;16;28;17;33;19;24
6655256;5813;16;39;36;03;19;04
99177922;1810;30;18;24;15;23;32
90771404;4557;20;14;29;31;10;23
15608259;21932;06;34;41;39;00;40
25527804;2041;24;41;29;10;25;34
15242922;856;07;12;37;39;03;08
29187339;15755;31;41;12;23;24;26
5819976;25477;29;23;16;30;13;04
13912511;16129;11;06;09;34;37;17
97868824;23181;08;38;32;03;01;33
95012552;432;26;25;33;21;38;08
98485854;28906;40;10;05;35;19;23
38516717;20943;22;39;21;34;33;26
25364915;22420;15;34;01;40;18;10
30938939;8383;20;11;31;25;37;16
2238186;28064;09;24;13;38;01;20
14636897;5761;30;08;36;15;23;10
96825781;9073;25;01;28;17;32;21
13429968;19099;41;26;33;27;35;11
18510542;27445;06;26;34;09;14;33
2304759;21535;37;18;36;40;27;14
19297239;17579;29;00;10;27;08;14
96711149;25418;31;29;05;23;13;17
31505986;17622;24;19;13;09;08;26
90028765;1258;26;16;03;39;10;35
5185094;11686;04;20;01;32;33;15
28896491;7521;05;13;37;33;31;29
7094932;12687;10;14;05;00;32;24
95087229;22281;10;31;03;19;05;09
90490585;20851;09;23;29;20;11;24
14903876;18155;28;29;35;15;39;12
22605918;21609;22;23;30;20;08;09
21171597;26622;16;02;18;23;03;13
3357431;26919;34;16;00;28;06;30
39478097;24686;09;12;04;10;02;38
28976795;9608;38;19;34;05;12;06
36914891;12434;29;06;12;28;01;23
3112328;26554;07;13;34;11;12;14
39550286;28025;21;37;10;22;13;08
93371195;12403;15;20;06;02;28;41
29506177;24689;17;38;28;10;16;09
22599993;6168;13;39;19;00;27;23
25969538;2499;04;38;16;34;11;01
99885725;19321;21;23;24;29;07;16
10398311;8130;13;08;34;10;40;06
1739388;13491;35;17;39;29;09;05
26358630;494;24;10;04;28;37;13
34002008;29545;36;31;26;20;14;25
8031577;1394;13;07;19;28;41;27
96187657;18567;05;32;36;04;24;37
7598654;9749;41;40;35;10;09;08
33423584;4393;15;40;12;28;05;37
91629085;17318;28;41;33;31;19;26
24885720;9853;38;34;31;24;23;11
12057764;8842;08;07;13;15;06;34
91816571;6038;19;20;32;29;26;03
26296822;8879;32;41;03;33;25;19
39320687;2474;12;25;09;17;28;01
19345951;6338;22;38;36;30;41;01
39000178;19357;27;28;19;22;06;11
95156094;5573;31;05;17;06;16;22
16260795;16741;16;36;39;14;34;06
19221485;24324;37;33;23;28;05;22
9917761;27720;36;14;01;30;13;41
18687514;1842;40;20;23;38;09;29
13436695;12606;00;28;13;14;20;07
12342249;20940;15;13;12;04;38;27
15237116;6918;41;34;10;14;27;16
27601195;1768;17;12;29;19;07;38
6022978;4643;40;07;35;25;16;32
2120726;15681;23;16;27;37;32;00
39883994;27816;29;13;35;19;20;03
91911503;18348;01;37;27;12;14;32
22705096;25227;07;23;05;01;41;40
21751511;14505;37;41;06;22;11;34
19408154;9487;19;40;35;37;15;32
99767564;23400;15;38;09;10;37;40
2566904;28988;22;18;03;19;21;17
22684093;7998;08;02;36;29;40;10
31149076;308;08;19;29;05;01;27
97407988;23380;20;37;24;00;16;27
94356648;14147;11;41;35;04;18;09
5133327;24812;36;04;03;22;11;09
33252596;420;07;32;12;28;27;04
36017853;8285;09;10;30;07;40;39
23421611;25935;31;07;05;01;14;41
24331628;22082;02;10;09;26;31;22
